file,class,method,variable,usage
E:\OOD\projectsnew\react-native-date-picker-master\examples\Rn069\android\app\src\main\java\com\rn069\MainApplication.java,com.rn069.MainApplication,"initializeFlipper/2[com.rn069.Context,com.rn069.ReactInstanceManager]",e,7
E:\OOD\projectsnew\react-native-date-picker-master\examples\Rn069\android\app\src\main\java\com\rn069\MainApplication.java,com.rn069.MainApplication,"initializeFlipper/2[com.rn069.Context,com.rn069.ReactInstanceManager]",context,1
E:\OOD\projectsnew\react-native-date-picker-master\examples\Rn069\android\app\src\main\java\com\rn069\MainApplication.java,com.rn069.MainApplication,"initializeFlipper/2[com.rn069.Context,com.rn069.ReactInstanceManager]",aClass,1
E:\OOD\projectsnew\react-native-date-picker-master\android\src\main\java\com\henninghall\date_picker\pickers\AndroidNative.java,com.henninghall.date_picker.pickers.AndroidNative,setItemPaddingHorizontal/1[int],padding,0
E:\OOD\projectsnew\react-native-date-picker-master\android\src\main\java\com\henninghall\date_picker\pickers\AndroidNative.java,com.henninghall.date_picker.pickers.AndroidNative,"changeValueByOne/2[com.henninghall.date_picker.pickers.NumberPicker,boolean]",higherPicker,1
E:\OOD\projectsnew\react-native-date-picker-master\android\src\main\java\com\henninghall\date_picker\pickers\AndroidNative.java,com.henninghall.date_picker.pickers.AndroidNative,"changeValueByOne/2[com.henninghall.date_picker.pickers.NumberPicker,boolean]",method,2
E:\OOD\projectsnew\react-native-date-picker-master\android\src\main\java\com\henninghall\date_picker\pickers\AndroidNative.java,com.henninghall.date_picker.pickers.AndroidNative,"changeValueByOne/2[com.henninghall.date_picker.pickers.NumberPicker,boolean]",e,7
E:\OOD\projectsnew\react-native-date-picker-master\android\src\main\java\com\henninghall\date_picker\pickers\AndroidNative.java,com.henninghall.date_picker.pickers.AndroidNative,"changeValueByOne/2[com.henninghall.date_picker.pickers.NumberPicker,boolean]",success,2
E:\OOD\projectsnew\react-native-date-picker-master\android\src\main\java\com\henninghall\date_picker\pickers\AndroidNative.java,com.henninghall.date_picker.pickers.AndroidNative,"changeValueByOne/2[com.henninghall.date_picker.pickers.NumberPicker,boolean]",increment,2
E:\OOD\projectsnew\react-native-date-picker-master\android\src\main\java\com\henninghall\date_picker\pickers\AndroidNative.java,com.henninghall.date_picker.pickers.AndroidNative,setDividerHeight/1[int],height,0
