file,class,type,rfc,lcom,loc
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\view\JFRView.java,com.taobao.arthas.core.command.view.JFRView,class,2,0,5
E:\OOD\projectsnew\arthas-master\arthas-vmtool\src\test\java\arthas\VmToolTest.java,arthas.VmToolTest$LimitTest,innerclass,0,0,2
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\handlers\BindHandler.java,com.taobao.arthas.core.shell.handlers.BindHandler,class,5,0,13
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\CommandOptionVO.java,com.taobao.arthas.core.command.model.CommandOptionVO,class,0,28,32
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\logger\LoggerCommand.java,com.taobao.arthas.core.command.logger.LoggerCommand$LoggerType,enum,0,0,1
E:\OOD\projectsnew\arthas-master\tunnel-server\src\main\java\com\alibaba\arthas\tunnel\server\app\configuration\TunnelClusterStoreConfiguration.java,com.alibaba.arthas.tunnel.server.app.configuration.TunnelClusterStoreConfiguration,class,2,0,15
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\monitor200\VmToolCommand.java,com.taobao.arthas.core.command.monitor200.VmToolCommand$VmToolAction,enum,0,0,1
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\env\convert\ConvertiblePair.java,com.taobao.arthas.core.env.convert.ConvertiblePair,class,4,0,30
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\TokenUtils.java,com.taobao.arthas.core.util.TokenUtils,class,6,10,63
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\env\PropertySource.java,com.taobao.arthas.core.env.PropertySource$ComparisonPropertySource,innerclass,3,4,18
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\term\impl\http\HttpRequestHandler.java,com.taobao.arthas.core.shell.term.impl.http.HttpRequestHandler,class,38,15,130
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\VmToolModel.java,com.taobao.arthas.core.command.model.VmToolModel,class,0,15,29
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\system\impl\GlobalJobControllerImpl.java,com.taobao.arthas.core.shell.system.impl.GlobalJobControllerImpl,class,25,4,90
E:\OOD\projectsnew\arthas-master\client\src\main\java\com\taobao\arthas\client\TelnetConsole.java,com.taobao.arthas.client.TelnetConsole,class,66,215,297
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\ArgumentVO.java,com.taobao.arthas.core.command.model.ArgumentVO,class,0,10,30
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\view\Ansi.java,com.taobao.arthas.core.view.Ansi$Erase,enum,0,0,13
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\view\TableView.java,com.taobao.arthas.core.view.TableView,class,25,56,207
E:\OOD\projectsnew\arthas-master\common\src\main\java\com\taobao\arthas\common\concurrent\ConcurrentWeakKeyHashMap.java,com.taobao.arthas.common.concurrent.ConcurrentWeakKeyHashMap$HashIterator,innerclass,4,1,75
E:\OOD\projectsnew\arthas-master\tunnel-client\src\main\java\com\alibaba\arthas\tunnel\client\ProxyClient.java,com.alibaba.arthas.tunnel.client.ProxyClient$Anonymous1,anonymous,2,0,6
E:\OOD\projectsnew\arthas-master\tunnel-client\src\main\java\com\alibaba\arthas\tunnel\client\ProxyClient.java,com.alibaba.arthas.tunnel.client.ProxyClient$Anonymous2,anonymous,1,0,5
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\InputStatusModel.java,com.taobao.arthas.core.command.model.InputStatusModel,class,0,0,15
E:\OOD\projectsnew\arthas-master\tunnel-server\src\main\java\com\alibaba\arthas\tunnel\server\AgentClusterInfo.java,com.alibaba.arthas.tunnel.server.AgentClusterInfo,class,3,21,38
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\JFRModel.java,com.taobao.arthas.core.command.model.JFRModel,class,0,1,12
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\system\JobListener.java,com.taobao.arthas.core.shell.system.JobListener,interface,0,6,6
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\command\internal\RedirectHandler.java,com.taobao.arthas.core.shell.command.internal.RedirectHandler,class,10,0,34
E:\OOD\projectsnew\arthas-master\memorycompiler\src\main\java\com\taobao\arthas\compiler\DynamicJavaFileManager.java,com.taobao.arthas.compiler.DynamicJavaFileManager,class,10,2,76
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\klass100\RedefineCommand.java,com.taobao.arthas.core.command.klass100.RedefineCommand,class,43,9,115
E:\OOD\projectsnew\arthas-master\core\src\test\java\com\taobao\arthas\core\server\ArthasBootstrapTest.java,com.taobao.arthas.core.server.ArthasBootstrapTest,class,20,15,53
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\RetransformModel.java,com.taobao.arthas.core.command.model.RetransformModel,class,1,85,58
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\env\PropertySource.java,com.taobao.arthas.core.env.PropertySource$StubPropertySource,innerclass,0,1,8
E:\OOD\projectsnew\arthas-master\client\src\main\java\org\apache\commons\net\DefaultDatagramSocketFactory.java,org.apache.commons.net.DefaultDatagramSocketFactory,class,0,3,11
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\advisor\AdviceListenerAdapter.java,com.taobao.arthas.core.advisor.AdviceListenerAdapter,class,12,128,50
E:\OOD\projectsnew\arthas-master\memorycompiler\src\test\java\com\taobao\arthas\compiler\DynamicCompilerTest.java,com.taobao.arthas.compiler.DynamicCompilerTest,class,19,1,36
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\command\CommandResolver.java,com.taobao.arthas.core.shell.command.CommandResolver,interface,0,0,3
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\command\impl\CommandBuilderImpl.java,com.taobao.arthas.core.shell.command.impl.CommandBuilderImpl$CommandImpl,innerclass,4,6,24
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\klass100\OgnlCommand.java,com.taobao.arthas.core.command.klass100.OgnlCommand,class,18,2,61
E:\OOD\projectsnew\arthas-master\arthas-agent-attach\src\main\java\com\taobao\arthas\agent\attach\AttachArthasClassloader.java,com.taobao.arthas.agent.attach.AttachArthasClassloader,class,7,1,24
E:\OOD\projectsnew\arthas-master\tunnel-client\src\main\java\com\alibaba\arthas\tunnel\client\ForwardClient.java,com.alibaba.arthas.tunnel.client.ForwardClient,class,22,0,72
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\klass100\ClassLoaderCommand.java,com.taobao.arthas.core.command.klass100.ClassLoaderCommand$ClassLoaderUrlStat,innerclass,0,3,23
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\ShutdownModel.java,com.taobao.arthas.core.command.model.ShutdownModel,class,0,2,17
E:\OOD\projectsnew\arthas-master\core\src\test\java\com\taobao\arthas\core\command\basic1000\GrepCommandTest.java,com.taobao.arthas.core.command.basic1000.GrepCommandTest,class,10,0,42
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\monitor200\AbstractTraceAdviceListener.java,com.taobao.arthas.core.command.monitor200.AbstractTraceAdviceListener,class,33,14,75
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\advisor\SpyInterceptors.java,com.taobao.arthas.core.advisor.SpyInterceptors$SpyTraceExcludeJDKInterceptor2,innerclass,1,0,5
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\command\internal\StdoutHandler.java,com.taobao.arthas.core.shell.command.internal.StdoutHandler,class,8,3,45
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\advisor\SpyInterceptors.java,com.taobao.arthas.core.advisor.SpyInterceptors$SpyTraceExcludeJDKInterceptor3,innerclass,1,0,5
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\GcInfoVO.java,com.taobao.arthas.core.command.model.GcInfoVO,class,0,3,28
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\system\JobController.java,com.taobao.arthas.core.shell.system.JobController,interface,0,10,7
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\command\internal\CloseFunction.java,com.taobao.arthas.core.shell.command.internal.CloseFunction,interface,0,0,3
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\IPUtils.java,com.taobao.arthas.core.util.IPUtils,class,14,1,42
E:\OOD\projectsnew\arthas-master\core\src\test\java\com\taobao\arthas\core\util\DecompilerTest.java,com.taobao.arthas.core.util.DecompilerTest,class,13,1,15
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\term\impl\http\api\ApiAction.java,com.taobao.arthas.core.shell.term.impl.http.api.ApiAction,enum,0,0,9
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\hidden\JulyCommand.java,com.taobao.arthas.core.command.hidden.JulyCommand,class,3,1,8
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\collection\ThreadUnsafeGaStack.java,com.taobao.arthas.core.util.collection.ThreadUnsafeGaStack,class,9,0,57
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\view\VMOptionView.java,com.taobao.arthas.core.command.view.VMOptionView,class,17,1,19
E:\OOD\projectsnew\arthas-master\boot\src\main\java\com\taobao\arthas\boot\ProcessUtils.java,com.taobao.arthas.boot.ProcessUtils$Anonymous1,anonymous,3,0,11
E:\OOD\projectsnew\arthas-master\boot\src\main\java\com\taobao\arthas\boot\ProcessUtils.java,com.taobao.arthas.boot.ProcessUtils$Anonymous2,anonymous,3,0,11
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\ScriptSupportCommand.java,com.taobao.arthas.core.command.ScriptSupportCommand$ScriptListener,interface,0,10,7
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\term\impl\http\api\ApiResponse.java,com.taobao.arthas.core.shell.term.impl.http.api.ApiResponse,class,0,77,58
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\ClassUtils.java,com.taobao.arthas.core.util.ClassUtils,class,120,153,150
E:\OOD\projectsnew\arthas-master\boot\src\main\java\com\taobao\arthas\boot\ProcessUtils.java,com.taobao.arthas.boot.ProcessUtils$Anonymous3,anonymous,2,0,10
E:\OOD\projectsnew\arthas-master\boot\src\main\java\com\taobao\arthas\boot\ProcessUtils.java,com.taobao.arthas.boot.ProcessUtils$Anonymous4,anonymous,2,0,10
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\FileUtils.java,com.taobao.arthas.core.util.FileUtils,class,27,43,174
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\IOUtils.java,com.taobao.arthas.core.util.IOUtils,class,10,10,49
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\monitor200\TimeTunnelAdviceListener.java,com.taobao.arthas.core.command.monitor200.TimeTunnelAdviceListener,class,31,0,95
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\future\Future.java,com.taobao.arthas.core.shell.future.Future,class,6,193,94
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\view\MethodInfoView.java,com.taobao.arthas.core.view.MethodInfoView,class,24,0,53
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\env\convert\StringToLongConverter.java,com.taobao.arthas.core.env.convert.StringToLongConverter,class,1,0,5
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\Decompiler.java,com.taobao.arthas.core.util.Decompiler,class,21,10,93
E:\OOD\projectsnew\arthas-master\common\src\main\java\com\taobao\arthas\common\concurrent\ConcurrentWeakKeyHashMap.java,com.taobao.arthas.common.concurrent.ConcurrentWeakKeyHashMap$Segment,innerclass,20,62,267
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\basic1000\JFRCommand.java,com.taobao.arthas.core.command.basic1000.JFRCommand,class,68,318,341
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\config\Configure.java,com.taobao.arthas.core.config.Configure,class,16,596,149
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\MBeanModel.java,com.taobao.arthas.core.command.model.MBeanModel,class,0,26,31
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\distribution\impl\PackingResultDistributorImpl.java,com.taobao.arthas.core.distribution.impl.PackingResultDistributorImpl,class,6,4,20
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\command\internal\TermHandler.java,com.taobao.arthas.core.shell.command.internal.TermHandler,class,1,0,10
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\SystemEnvModel.java,com.taobao.arthas.core.command.model.SystemEnvModel,class,4,9,23
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\advisor\SpyInterceptors.java,com.taobao.arthas.core.advisor.SpyInterceptors$SpyTraceExcludeJDKInterceptor1,innerclass,1,0,5
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\handlers\shell\FutureHandler.java,com.taobao.arthas.core.shell.handlers.shell.FutureHandler,class,1,0,9
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\handlers\shell\QExitHandler.java,com.taobao.arthas.core.shell.handlers.shell.QExitHandler,class,2,0,11
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\security\LocalConnectionPrincipal.java,com.taobao.arthas.core.security.LocalConnectionPrincipal,class,0,6,13
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\term\Tty.java,com.taobao.arthas.core.shell.term.Tty,interface,0,15,8
E:\OOD\projectsnew\arthas-master\tunnel-client\src\main\java\com\alibaba\arthas\tunnel\client\LocalFrameHandler.java,com.alibaba.arthas.tunnel.client.LocalFrameHandler,class,9,3,29
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\impl\ShellServerImpl.java,com.taobao.arthas.core.shell.impl.ShellServerImpl,class,54,23,186
E:\OOD\projectsnew\arthas-master\arthas-vmtool\src\main\java\arthas\VmToolMXBean.java,arthas.VmToolMXBean,interface,0,21,9
E:\OOD\projectsnew\arthas-master\core\src\test\java\com\taobao\arthas\core\shell\command\internal\GrepHandlerTest.java,com.taobao.arthas.core.shell.command.internal.GrepHandlerTest,class,4,10,63
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\env\convert\ObjectToStringConverter.java,com.taobao.arthas.core.env.convert.ObjectToStringConverter,class,1,0,5
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\TomcatInfoVO.java,com.taobao.arthas.core.command.model.TomcatInfoVO$ConnectorStats,innerclass,0,54,44
E:\OOD\projectsnew\arthas-master\core\src\test\java\com\taobao\arthas\core\util\ArthasCheckUtilsTest.java,com.taobao.arthas.core.util.ArthasCheckUtilsTest,class,4,1,19
E:\OOD\projectsnew\arthas-master\tunnel-server\src\main\java\com\alibaba\arthas\tunnel\server\app\WebSecurityConfig.java,com.alibaba.arthas.tunnel.server.app.WebSecurityConfig,class,12,0,9
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\klass100\MemoryCompilerCommand.java,com.taobao.arthas.core.command.klass100.MemoryCompilerCommand,class,37,11,97
E:\OOD\projectsnew\arthas-master\common\src\main\java\com\taobao\arthas\common\concurrent\ConcurrentWeakKeyHashMap.java,com.taobao.arthas.common.concurrent.ConcurrentWeakKeyHashMap$ValueIterator,innerclass,2,1,8
E:\OOD\projectsnew\arthas-master\client\src\main\java\org\apache\commons\net\telnet\TelnetCommand.java,org.apache.commons.net.telnet.TelnetCommand,class,0,1,35
E:\OOD\projectsnew\arthas-master\client\src\main\java\org\apache\commons\net\telnet\TelnetInputStream.java,org.apache.commons.net.telnet.TelnetInputStream,class,29,4,398
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\express\ArthasObjectPropertyAccessor.java,com.taobao.arthas.core.command.express.ArthasObjectPropertyAccessor,class,1,0,8
E:\OOD\projectsnew\arthas-master\spy\src\main\java\java\arthas\SpyAPI.java,java.arthas.SpyAPI,class,8,0,67
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\SystemPropertyModel.java,com.taobao.arthas.core.command.model.SystemPropertyModel,class,4,9,23
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\term\impl\http\DirectoryBrowser.java,com.taobao.arthas.core.shell.term.impl.http.DirectoryBrowser,class,50,15,166
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\impl\BuiltinCommandResolver.java,com.taobao.arthas.core.shell.impl.BuiltinCommandResolver,class,4,0,9
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\view\SearchClassView.java,com.taobao.arthas.core.command.view.SearchClassView,class,10,0,19
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\term\Term.java,com.taobao.arthas.core.shell.term.Term,interface,0,78,15
E:\OOD\projectsnew\arthas-master\core\src\test\java\com\taobao\arthas\core\view\ObjectViewTest.java,com.taobao.arthas.core.view.ObjectViewTest$BaseBean,innerclass,0,0,9
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\advisor\AccessPoint.java,com.taobao.arthas.core.advisor.AccessPoint,enum,0,0,13
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\env\convert\StringToIntegerConverter.java,com.taobao.arthas.core.env.convert.StringToIntegerConverter,class,1,0,5
E:\OOD\projectsnew\arthas-master\boot\src\main\java\com\taobao\arthas\boot\DownloadUtils.java,com.taobao.arthas.boot.DownloadUtils,class,41,21,145
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\handlers\shell\ShellLineHandler.java,com.taobao.arthas.core.shell.handlers.shell.ShellLineHandler,class,35,0,154
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\basic1000\OptionsCommand.java,com.taobao.arthas.core.command.basic1000.OptionsCommand,class,57,65,149
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\view\GetStaticView.java,com.taobao.arthas.core.command.view.GetStaticView,class,12,0,19
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\env\convert\Converter.java,com.taobao.arthas.core.env.convert.Converter,interface,0,0,3
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\view\StatusView.java,com.taobao.arthas.core.command.view.StatusView,class,2,0,7
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\basic1000\VMOptionCommand.java,com.taobao.arthas.core.command.basic1000.VMOptionCommand,class,17,0,53
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\term\impl\Helper.java,com.taobao.arthas.core.shell.term.impl.Helper,class,7,1,27
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\view\DashboardView.java,com.taobao.arthas.core.command.view.DashboardView,class,52,28,124
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\env\convert\DefaultConversionService.java,com.taobao.arthas.core.env.convert.DefaultConversionService,class,16,9,70
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\DumpClassModel.java,com.taobao.arthas.core.command.model.DumpClassModel,class,0,37,39
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\env\ReadOnlySystemAttributesMap.java,com.taobao.arthas.core.env.ReadOnlySystemAttributesMap,class,5,78,42
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\term\impl\httptelnet\ProtocolDetectHandler.java,com.taobao.arthas.core.shell.term.impl.httptelnet.ProtocolDetectHandler$Anonymous1,anonymous,6,0,10
E:\OOD\projectsnew\arthas-master\tunnel-client\src\main\java\com\alibaba\arthas\tunnel\client\ProxyClient.java,com.alibaba.arthas.tunnel.client.ProxyClient,class,19,0,88
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\CatModel.java,com.taobao.arthas.core.command.model.CatModel,class,1,10,31
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\view\ClassInfoView.java,com.taobao.arthas.core.view.ClassInfoView,class,55,0,123
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\TomcatInfoVO.java,com.taobao.arthas.core.command.model.TomcatInfoVO,class,0,6,92
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\matcher\Matcher.java,com.taobao.arthas.core.util.matcher.Matcher,interface,0,0,3
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\view\MonitorView.java,com.taobao.arthas.core.command.view.MonitorView,class,20,1,17
E:\OOD\projectsnew\arthas-master\common\src\main\java\com\taobao\arthas\common\AnsiLog.java,com.taobao.arthas.common.AnsiLog,class,17,247,230
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\express\ClassLoaderClassResolver.java,com.taobao.arthas.core.command.express.ClassLoaderClassResolver,class,5,0,26
E:\OOD\projectsnew\arthas-master\client\src\main\java\org\apache\commons\net\telnet\TelnetClient.java,org.apache.commons.net.telnet.TelnetClient,class,20,236,103
E:\OOD\projectsnew\arthas-master\tunnel-server\src\main\java\com\alibaba\arthas\tunnel\server\endpoint\ArthasEndpoint.java,com.alibaba.arthas.tunnel.server.endpoint.ArthasEndpoint,class,6,0,12
E:\OOD\projectsnew\arthas-master\arthas-agent-attach\src\main\java\com\taobao\arthas\agent\attach\ArthasAgent.java,com.taobao.arthas.agent.attach.ArthasAgent,class,23,27,99
E:\OOD\projectsnew\arthas-master\common\src\main\java\com\taobao\arthas\common\concurrent\ConcurrentWeakKeyHashMap.java,com.taobao.arthas.common.concurrent.ConcurrentWeakKeyHashMap$WriteThroughEntry,innerclass,3,1,13
E:\OOD\projectsnew\arthas-master\.mvn\wrapper\MavenWrapperDownloader.java,MavenWrapperDownloader$Anonymous1,anonymous,0,0,5
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\env\PropertyPlaceholderHelper.java,com.taobao.arthas.core.env.PropertyPlaceholderHelper$Anonymous1,anonymous,1,0,5
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\term\impl\TelnetTermServer.java,com.taobao.arthas.core.shell.term.impl.TelnetTermServer$Anonymous1,anonymous,2,0,5
E:\OOD\projectsnew\arthas-master\tunnel-common\src\main\java\com\alibaba\arthas\tunnel\common\MethodConstants.java,com.alibaba.arthas.tunnel.common.MethodConstants,class,0,0,7
E:\OOD\projectsnew\arthas-master\tunnel-client\src\main\java\com\alibaba\arthas\tunnel\client\ForwardClient.java,com.alibaba.arthas.tunnel.client.ForwardClient$Anonymous2,anonymous,1,0,5
E:\OOD\projectsnew\arthas-master\tunnel-client\src\main\java\com\alibaba\arthas\tunnel\client\ForwardClient.java,com.alibaba.arthas.tunnel.client.ForwardClient$Anonymous1,anonymous,4,0,9
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\MBeanAttributeVO.java,com.taobao.arthas.core.command.model.MBeanAttributeVO,class,0,0,32
E:\OOD\projectsnew\arthas-master\tunnel-server\src\main\java\com\alibaba\arthas\tunnel\server\app\web\ClusterController.java,com.alibaba.arthas.tunnel.server.app.web.ClusterController,class,5,0,17
E:\OOD\projectsnew\arthas-master\tunnel-client\src\main\java\com\alibaba\arthas\tunnel\client\ChannelUtils.java,com.alibaba.arthas.tunnel.client.ChannelUtils,class,3,1,9
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\session\impl\SessionManagerImpl.java,com.taobao.arthas.core.shell.session.impl.SessionManagerImpl$Anonymous2,anonymous,1,0,5
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\session\impl\SessionManagerImpl.java,com.taobao.arthas.core.shell.session.impl.SessionManagerImpl$Anonymous1,anonymous,1,0,7
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\monitor200\WatchCommand.java,com.taobao.arthas.core.command.monitor200.WatchCommand,class,7,364,110
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\PerfCounterVO.java,com.taobao.arthas.core.command.model.PerfCounterVO,class,0,21,42
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\security\SecurityAuthenticator.java,com.taobao.arthas.core.security.SecurityAuthenticator,interface,0,21,9
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\monitor200\MonitorAdviceListener.java,com.taobao.arthas.core.command.monitor200.MonitorAdviceListener$Key,innerclass,2,0,24
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\MemoryEntryVO.java,com.taobao.arthas.core.command.model.MemoryEntryVO,class,0,36,49
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\cli\CliTokens.java,com.taobao.arthas.core.shell.cli.CliTokens,class,1,3,11
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\InputStatus.java,com.taobao.arthas.core.command.model.InputStatus,enum,0,0,4
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\term\impl\httptelnet\HttpTelnetTermServer.java,com.taobao.arthas.core.shell.term.impl.httptelnet.HttpTelnetTermServer$Anonymous1,anonymous,2,0,5
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\reflect\ArthasReflectUtils.java,com.taobao.arthas.core.util.reflect.ArthasReflectUtils$Anonymous1,anonymous,3,0,5
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\system\Job.java,com.taobao.arthas.core.shell.system.Job,interface,0,136,19
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\MemoryModel.java,com.taobao.arthas.core.command.model.MemoryModel,class,0,1,12
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\ScriptSupportCommand.java,com.taobao.arthas.core.command.ScriptSupportCommand$Output,interface,0,3,5
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\env\MapPropertySource.java,com.taobao.arthas.core.env.MapPropertySource,class,4,6,14
E:\OOD\projectsnew\arthas-master\boot\src\main\java\com\taobao\arthas\boot\ProcessUtils.java,com.taobao.arthas.boot.ProcessUtils,class,70,36,324
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\view\SystemEnvView.java,com.taobao.arthas.core.command.view.SystemEnvView,class,4,0,5
